보고일자,지역,위도,경도,해파리크기,밀집여부
2016-06-16,경북 울진 근해,36.996,129.429,,
2016-06-16,강원도 삼척 근해,37.349,129.302,20,
2016-06-16,강원도 고성 간성봉우리 근해,38.198,128.629,,
2016-06-16,제주도 제주시 근해,33.53,126.448,25,
2016-06-16,제주도 제주시 근해,33.53,126.448,03-04,
2016-06-16,제주도 제주시 서북쪽 근해,33.556,126.338,,
2016-06-16,제주도 가파도 근해,33.158,126.299,,
2016-06-16,제주시 구좌읍 종달리 근해,33.531,126.924,,
2016-06-16,백미리 도리도마을어장,37.143,126.636,05-07,
2016-06-16,"입파도,육도 근처해역",37.124,126.632,,
2016-06-16,"입파도 ,국화도, 육도 근처해역",37.067,126.54,,
2016-06-16,세어도 연안,37.579,126.549,15,
2016-06-16,방아머리앞 37번지 지선,37.284,126.558,,
2016-06-16,말붕 앞바다,37.208,126.608,,
2016-06-16,풍도근해,37.112,126.401,,
2016-06-16,대부도 인근,37.213,126.579,10,
2016-06-16,옹진군 대부도 근해,37.285,126.516,,
2016-06-16,오이도앞 근해,37.352,126.676,,
2016-06-16,충남 서산 가로림만 내권,37.311,126.675,,
2016-06-16,,,,,
2016-06-16,,,,,
2016-06-16,충남 서산 가로림만 내권,36.965,126.322,,
2016-06-16,천수만 근해,36.515,126.419,30,
2016-06-16,가로리만 일대,36.925,126.328,,
2016-06-16,태안반도 연안 천수만 안쪽,36.586,126.407,5,
2016-06-16,천수만 태안 근해,36.597,126.394,,
2016-06-16,"군산해안 고군산 근해, 직도 근해",35.814,126.426,,
2016-06-16,비응도 군산 새만금 내측,35.826,126.436,15-20,
2016-06-16,해리면 광승리 근해,35.513,126.469,15-20,
2016-06-16,사랑도 근해,34.862,128.216,,
2016-06-16,욕지도,34.657,128.289,10,
2016-06-16,도산 수월리 수월근해 노전밖,34.86446,128.364,,
2016-06-30,인천 옹진군 덕적면 대이작도 근해,37.164,126.238,,
2016-06-30,인천 옹진군 대청면 소청도 근해,37.759,124.779,,
2016-06-30,인천 옹진군 북도면 장봉도 밑 날가지도 근해,37.512,126.33,,
2016-06-30,인천 연평도 근해,37.634,125.739,,
2016-06-30,인천 152-2해구,37.458,125.257,,
2016-06-30,인천 무의도 근해,37.436,126.323,20,
2016-06-30,인천 남구 송도 LNG기지 앞,37.374,126.616,15-25,
2016-06-30,인천 백령도 연봉바위 근해,37.931,124.732,,
2016-06-30,인천 옹진군 북도면 장봉도 근해,37.519,126.351,,
2016-06-30,인천 옹진군 영흥면 동수도 근해,37.208,126.349,,
2016-06-30,인천 덕적도 근해,37.262,126.137,,
2016-06-30,인천시 옹진군 자월면 자월도 근해,37.243,126.352,20-25,
2016-06-30,인천 강화도 근해,37.587,126.334,20-25,
2016-06-30,경기 평택 LNG근해,37.016,126.772442,20,y
2016-06-30,인천 덕적도 근해,37.243,126.069,15-20,
2016-06-30,충남 서산 삼길포 근해,36.944,126.271,15,
2016-06-30,충남 보령시 웅전읍 황죽도 근해,36.207,126.499,,
2016-06-30,충남 보령 삽시도 근해,36.344,126.332,15-20,
2016-06-30,충남 보령 외연도 남방해역,36.167,126.167,20,y
2016-06-30,충남 보령 외연도 남방해역,36.167,126.167,,y
2016-06-30,충남 태안반도 8마일 외해역,36.518,126.254,15,
2016-06-30,충남 태안군 근흥면 가의도리 옹도 근해,36.639,125.998,15,y
2016-06-30,충남 보령 녹도 근해,36.264,126.232,,
2016-06-30,충남 당진군 현대제철 근해,36.994,126.671,10-20,y
2016-06-30,충남 태안군 안면읍 나치도 근해,36.501,126.149,,
2016-06-30,충남 서산시 팔봉면 고파도 근해,36.93,126.322,,
2016-06-30,충남 당진 현대제철 근해,37.008,126.713,15,y
2016-06-30,"충남 당진군 대난지도, 소난지도 사이",37.043,126.444,15,
2016-06-30,충남 태안군 격렬비열도 근해,36.605,125.561,,
2016-06-30,전북 군산시 십이동파도 근해,35.988,126.25,20-30,
2016-06-30,충남 보령 대천항 근해,36.328,126.496,20-30,
2016-06-30,전북 군산 십이동파도 근해,35.986,126.206,,
2016-06-30,충남 아산만,36.966,126.822,20-30,y
2016-06-30,전북 고창 상하면 자룡리 근해,35.445,126.416,30,
2016-06-30,전북 새만금방조제 비안도 사이,35.758,126.518,,
2016-06-30,전북 군산 개야도 근해,36.029,126.534,20-50,
2016-06-30,전북 부안군 위도 근해,35.617,126.241,20-30,y
2016-06-30,전북 군산 비응도 근해,35.88,126.6,20-30,y
2016-06-30,전북 군산 새만금 근해,35.863,126.575,20-30,y
2016-06-30,전북 말도 근해,35.867,126.302,20,y
2016-06-30,전남 진도군 의신면 구자도리 근해,34.316,126.291,,
2016-06-30,"전남 진도군 임회면 죽도, 독거도 사이",34.299,126.202,,
2016-06-30,전남 신안군 소흑산도 남방해역,34.009,125.114,,
2016-06-30,전남 목포시 목포항 내,34.793,126.355,,
2016-06-30,전남 신안군 가거도 근해,34.123,125.13,,
2016-06-30,전남 진도 근해,34.475,126.401,20,y
2016-06-30,전남 여수 소리도 근해,34.4,127.798,15,y
2016-06-30,전남 고흥 나로도 근해,34.474,127.545,,
2016-06-30,전남 고흥 거금도 근해,34.435,127.247,,
2016-06-30,전남 완도군 약산면 근해,34.354,126.938,,
2016-06-30,전남 보성 득량만 근해,34.701,127.307,15-20,y
2016-06-30,전남 고흥 득량만 연안,34.724,127.255,20,y
2016-06-30,경남 남해군 삼동면 물건항내,34.7742005,128.0614525,20,
2016-06-30,경남 사랑도 근해,34.799,128.186,25,
2016-06-30,경남 사랑도 근해,34.799,128.186,15-30,y
2016-06-30,경남 사랑도 근해,34.799,128.186,15-31,y
2016-06-30,경남 고성 연안,34.859,128.3,25,
2016-06-30,경남 통영시 사량도 근해,34.787,128.171,15,y
2016-06-30,경남 통영시 욕지도 근해,34.589,128.251,10,
2016-06-30,경남 창원시 진동만,35.095,128.471,15-20,y
2016-06-30,경남 통영 욕지도 근해,34.598,128.259,,
2016-06-30,"경남 통영시 욕지도, 거제도 사이",34.659,128.412,,
2016-06-30,경남 사천 서포 가두리야식장 부근,34.97,128.003,10,
2016-06-30,신노량항 부근,34.92,127.78,,
2016-06-30,경남 남해 근해,34.935,127.983,10,
2016-06-30,경남 자란만 근해,34.915,128.231,5,
2016-06-30,경남 하동군 대도 근해,34.922,127.802,5,
2016-06-30,경남 진해시 행암만 근해,35.123,128.69,,
2015-05-14,,37.107142,126.520223,,
2016-06-30,경남 창원시 진해구 잠도 근해,35.066,128.674,20,
2016-06-30,경남 창원시 진해구 잠도 근해,35.066,128.674,10-15,y
2016-06-30,부산 영도 근해,35.071,129.108,15-20,y
2016-06-30,부산 가덕도 근해,35.049,128.866,20-30,y
2016-06-30,부산 고리원자력 발전소 근해,35.309,129.283,,
2016-06-30,부산 고리원자력 발전소 근해,35.301,129.284,10,y
2016-06-30,부산 고리원자력 발전소 근해,35.301,129.284,10-20,
2016-06-30,부산 생도 근해,35.042,129.097,,
2016-06-30,부산 해운대 동백섬 근해,35.153,129.158,15,
2016-06-30,부산 오륙도 송정 사이,35.098,129.174,,
2016-06-30,부산 해운대구 청사포 근해,35.147,129.221,15,
2016-06-30,부산 가덕도 눌차만 근해,35.078,128.85,20,y
2016-06-30,부산 해운대 청사포 근해,35.151,129.228,10-30,y
2016-06-30,부산 기장 송정 근해,35.167,129.228,15,y
2016-06-30,부산 광안리 근해,35.14,129.122,,
2016-06-30,부산 태종대 근해,35.052,129.101,10-30,y
2016-06-30,부산 기장  동수 앞바다,35.152,129.196,,
2016-06-30,부산 오륙도 근해,35.088,129.136,,
2016-06-30,울산 동구 근해,35.51,129.467,10,
2016-06-30,울산 북구 정자동 바깥해역,35.606,129.476,,
2016-06-30,경북 감포 근해,35.918,129.548,15,y
2016-06-30,경북 감포 근해,35.918,129.548,10,
2016-06-30,경북 포항 영일만 근해,36.058,129.495,10,y
2016-06-30,경북 포항 영일만 근해,36.058,129.495,8,
2016-06-30,"경북 울릉도, 독도 사이",37.409,131.176,,
2016-06-30,경북 감포 근해,35.82,129.523,10,y
2016-06-30,경북 감포 근해,35.82,129.523,10,y
2016-06-30,"경북 영덕 축산항, 대진항 사이",36.532,129.451,05-20,y
2016-06-30,한림근해,33.397901,126.232985,,
2016-06-30,경북 82-4해구,36.3,129.588,,
2016-06-30,경북 울진 원자력발전소 근해,37.13,129.401,15,y
2016-06-30,경북 울진 오산항 근해,36.806,129.479,15,y
2016-06-30,경북 울진 근해,37.012,129.454,10,y
2016-06-30,경북 포항시 영일만 내,36.028,129.408,,
2016-06-30,경북 포항 북구 월포 근해,36.201,129.387,,
2016-06-30,경북 포항시 영일만 내,36.041,129.434,,
2016-06-30,경북 포항시 흥해 근해,36.135,129.419,,
2016-06-30,경북 포항시 흥해 칠포만 근해,36.161,129.419,,
2016-06-30,경북 울진 사동 앞바다,37.047,129.427,10,
2016-06-30,경북 울진 근해,36.996,129.429,10-20,
2016-06-30,강원도 삼척 근해,37.44,129.217,,
2016-06-30,강원도 고성 간성봉우리 근해,38.198,128.629,,
2016-06-30,강원도 양양군 낙산앞 남대천 하류,38.122,128.652,20,y
2016-06-30,제주도 제주시 근해,33.53,126.448,25-30,
2016-06-30,제주도 서귀포시 중문해수욕장 근해,33.238,126.41,30,
2016-06-30,제주도 차귀도 근해,33.306,126.16,,
2016-06-30,제주도 가파도 근해,33.158,126.299,,
2016-06-30,동중국해,29.833,125.917,40,y
2016-06-30,동중국해,29.833,125.917,30,
2016-06-30,석천리 앞바다,37.149,126.553,15,
2016-06-30,국화리,37.068,126.561,20,
2016-06-30,,,,,
2016-06-30,"입파도,육도 근처해역",37.124,126.632,30,
2016-06-30,궁평 앞바다,37.098,126.604,15,
2016-06-30,세어도 연안,37.579,126.549,15-20,
2016-06-30,입파도 근해,37.107,126.544,20,y
2016-06-30,말붕 앞바다,37.208,126.608,,
2016-06-30,풍도근해,37.112,126.401,,
2016-06-30,옹진군 대부도 근해,37.285,126.516,10,
2016-06-30,오이도앞 근해,37.352,126.676,20,
2016-06-30,충남 서산 가로림만 내권,37.311,126.675,,
2016-06-30,서산 근해,37.036,126.423,,
2016-06-30,가로림 근해,36.947,126.353,,
2016-06-30,천수만 근해,36.515,126.419,,
2016-06-30,태안반도 연안 천수만 안쪽,36.586,126.407,,
2016-06-30,연도 안쪽,36.024,126.495,20,
2016-06-30,"군산해안 고군산 근해, 직도 근해",35.814,126.426,,
2016-06-30,나운동 밖 해역,35.989,126.647,20,y
2016-06-30,연도 근해,36.064,126.419,20,y
2016-06-30,야미도 근해,35.862,126.48,,
2016-06-30,새만금 내측,35.844,126.59,,
2016-06-30,해리면 광승리 근해,35.513,126.469,,
2016-06-30,위도 넘어서까지 근해,35.662,126.229,20-30,y
2016-06-30,장흥 득량만 근해,34.596,127.074,20-25,y
2016-06-30,욕지도,34.657,128.289,20-25,y
2016-06-30,진해만 일대 가조도,34.982,128.548,20,y
2016-06-30,도산 수월리 수월근해 노전밖,34.864467,128.364,,
2016-06-30,욕지도 근해,34.611,128.262,10-25,y
2016-06-30,죽림만 근해,34.543,128.729,10-25,
2016-06-30,진해잠도 마산만 일대,35.084,128.65,10-25,y
2016-06-30,진해잠도 마산만 뒷쪽,35.057,128.676,20,
2016-06-30,진해잠도 마산만 뒷쪽,35.057,128.676,25,
2016-06-30,창원 진해 부근해역,35.095,128.704,20,y
2016-06-30,창원 진해 부근해역,35.095,128.704,10-15,
2016-06-30,진해만 일대,35.088,128.683,20-25,y
2016-06-30,가조도 근해,34.956,128.541,20,y
2016-06-30,구조라 근해,34.986,128.507,,
2016-06-30,거제 해역 매물도부근,34.677,128.508,20,y
2016-06-30,거제 계도 근해,34.986,128.507,20,y
2016-06-30,사등면 천곡 앞바다,34.926,128.504,10-30,y
2016-06-30,구조라항 근해,34.826,128.798,,
2016-06-30,남해동부(은점),34.792,128.066,,
2016-06-30,남해미조,34.706,128.068,,
2016-06-30,미조 일대,34.733,128.063,,
2016-06-30,"남해 설천면, 금남면 주변해역",34.938,127.836,,
2016-06-30,남해 대도,34.951,127.905,20,
2016-06-30,"사천 남해 경계지역, 강진만일대",34.987,128.026,,
2016-06-30,"부산 태종대 주변해역, 남항주변 해역",35.053,129.096,15,y
2016-06-30,부산 오륙도-해운대,35.098,129.125,,
2016-06-30,울산 장생포 근처해역 울기등대앞,35.498,129.39,,
2016-06-30,주전해변 연안,35.571,129.462,15-20,y
2016-06-30,주전해변 연안,35.571,129.462,20,
2016-06-30,주전 앞바다,35.573,129.457,15-20,y
2016-06-30,울산 주전 앞바다,35.52,129.455,20,y
2016-06-30,울산 방어진,35.482,129.43,,
2016-06-30,울산 화암 앞바다,35.467,129.411,10,
2016-06-30,주전 앞바다,35.563,129.468,20,
2016-06-30,"포항 호미곶, 강사 근처",36.065,129.602,20,
2016-06-30,"감포,호미곶 주변 해역",35.877,129.532,,
2016-06-30,"울진죽변, 원자력빌전소 앞바다",37.044,129.427,,
2016-06-30,울진 덕신 앞바다,36.942,129.425,,
2016-06-30,왕돌초 부근,36.658,129.479,20,
2016-06-30,후포 해수욕장 앞바다,36.665,129.461,20,y
2016-06-30,강릉송정해변 앞바다,37.782,128.984,,
2016-06-30,묵호등대 앞바다,37.556,129.135,,
2016-06-30,묵호 앞바다,37.543,129.128,,
2016-06-30,묵호 앞바다,37.539,129.125,,
2016-06-30,동해 초암 앞바다,37.485,129.159,25,y
2016-06-30,묵호 앞바다,37.555,129.145,,
2016-06-30,묵호 앞바다,37.571,129.147,60,
2016-06-30,묵호 앞바다.,37.534,129.133,,
2016-06-30,속초 앞바다,38.202,128.607,,
2016-06-30,속초 앞바다,38.205,128.617,20-25,
2016-06-30,삼척 근해,37.334,129.293,15,
2016-06-30,삼척 근해,37.459,129.213,,
2016-06-30,강원 고성 앞바다,38.615,128.419,,
2016-06-30,강원 낙산 앞바다,38.12,128.636,20-30,
2016-06-30,강원 양양 동산 앞바다,37.88,128.874,25,
2016-06-30,강원 양양군 수산항-오산항,38.088,128.673,60,
2016-06-30,강원 양양군 수산항-오산항,38.088,128.673,20,
2016-06-30,강원 양양군 기사문리 앞바다,38.017,128.74,40,
2016-06-30,선산 일출봉 근해,33.479,126.947,,
2016-06-30,귀덕1리 앞바다,33.448,126.292,,
2016-06-30,귀덕2리 앞바다,33.41,126.241,,
2016-06-30,하도리 앞바다,33.574,126.894,,
2016-05-12,인천 옹진군 덕적면 대이작도 근해,37.164,126.238,,
2016-05-12,인천 옹진군 대청면 소청도 근해,37.759,124.779,,
2016-05-12,인천 연평도 근해,37.634,125.739,,
2016-05-12,,,,,
2016-05-12,인천 무의도 근해,37.436,126.323,,
2016-05-12,인천 남구 송도 LNG기지 앞,37.374,126.616,,
2016-05-12,인천 백령도 연봉바위 근해,37.931,124.732,,
2016-05-12,인천 옹진군 덕적면 백아도 근해,37.077,125.925,,
2016-05-12,경기도 입파도 도리도 근해,37.101,126.567,,
2016-05-12,인천시 옹진군 자월면 자월도 근해,37.243,126.352,,
2016-05-12,인천 강화도 근해,37.587,126.334,,
2016-05-12,경기 평택 LNG근해,37.016,126.772,,
2016-05-12,충남 서산 삼길포 근해,36.944,126.271,,
2016-05-12,,,,,
2016-05-12,충남 보령 외연도 남방해역,36.167,126.167,,
2016-05-12,충남 태안군 근흥면 가의도리 옹도 근해,36.639,125.998,,
2016-05-12,충남 보령 녹도 근해,36.264,126.232,,
2015-05-08,,36.12979,126.006554,,
2016-05-12,충남 보령시 오천면 화사도 근해,36.258,126.268,,
2016-05-12,충남 태안군 안면읍 나치도 근해,36.501,126.149,,
2016-05-12,충남 당진 현대제철 근해,37.008,126.713,,
2016-05-12,충남 태안군 격렬비열도 근해,36.605,125.561,,
2016-05-12,전북 군산시 십이동파도 근해,35.988,126.25,,
2016-05-12,충남 보령 대천항 근해,36.328,126.496,,
2016-05-12,충남 아산만,36.966,126.822,,
2016-05-12,전북 군산시 옥도면 선유도 근해,35.833,126.387,,
2016-05-12,전북 부안 위도 근해,35.606,126.321,,
2016-05-12,전북 군산 새만금 바깥 해역,35.887,126.528,,
2016-05-12,전북 부안군 위도 근해,35.617,126.241,,
2016-05-12,전북 군산 비안도 위도 사이,35.701,126.411,,
2016-05-12,"전북 부안군 왕등도, 위도 사이",35.624,126.196,,
2016-05-12,전북 군산 비응도 근해,35.88,126.6,,
2016-05-12,전북 군산 비안도 남방근해,35.72,126.46,,
2016-05-12,전북 군산 새만금 근해,35.863,126.575,,
2016-05-12,전북 말도 근해,35.867,126.302,,
2016-05-12,전북 군산 새만금내,35.816,126.664,,
2016-05-12,"전남 진도군 임회면 죽도, 독거도 사이",34.299,126.202,,
2016-05-12,전남 목포시 목포항 내,34.793,126.355,,
2016-05-12,전남 신안군 가거도 근해,34.123,125.13,,
2016-05-12,전남 진도 근해,34.475,126.401,,
2016-05-12,전남 진도 임회면 사자도 불모도 사이,34.275,125.949,,
2016-05-12,전남 여수 소리도 근해,34.4,127.798,,
2016-05-12,전남 고흥 나로도 근해,34.474,127.545,,
2016-05-12,전남 완도군 약산면 신지면 사이,34.369,126.82,,
2016-05-12,전남 고흥 나로도 근해,34.425,127.556,,
2016-05-12,전남 보성 득량만 근해,34.701,127.307,,
2016-05-12,전남 고흥 득량만 연안,34.724,127.255,5~10,
2016-05-12,경남 남해군 삼동면 물건항내,34.774,128.061,10,
2016-05-12,경남 남해 앵강만,34.768,127.937,2~5,y
2016-05-12,경남 사랑도 근해,34.799,128.186,,
2016-05-12,경남 고성 연안,34.859,128.3,10,
2016-05-12,경남 통영시 사량도 근해,34.787,128.171,,
2016-05-12,경남 통영시 욕지도 근해,34.589,128.251,,
2016-05-12,경남 사천 서포 가두리야식장 부근,34.97,128.003,,
2016-05-12,신노량항 부근,34.92,127.78,,
2016-05-12,,,,,
2016-05-12,경남 자란만 근해,34.915,128.231,5~10,
2016-05-12,경남 남해 미조 근해,34.677,128.039,5,
2016-05-12,경남 하동군 대도 근해,34.922,127.802,5,y
2016-05-12,경남 진해시 행암만 근해,35.123,128.69,10,
2016-05-12,경남 진해시 행암만 근해,35.123,128.69,15-20,
2016-05-12,경남 창원시 진해구 잠도 근해,35.066,128.674,15,
2016-05-12,부산 영도 근해,35.071,129.108,,
2016-05-12,부산 가덕도 근해,35.049,128.866,,
2016-05-12,부산 해운대 동백섬 근해,35.153,129.158,,
2016-05-12,부산 오륙도 송정 사이,35.098,129.174,5~10,
2016-05-12,,,,,
2016-05-12,부산 해운대 청사포 근해,35.151,129.228,,
2016-05-12,,,,,
2016-05-12,부산 태종대 근해,35.052,129.101,,
2016-05-12,부산 가덕도 근해,35.036,128.863,,
2016-05-12,부산 오륙도 근해,35.088,129.136,5~10,y
2016-05-12,,,,,
2016-05-12,경북 포항 영일만 근해,36.058,129.495,,
2016-05-12,경북 감포 근해,35.82,129.523,,
2016-05-12,경북 경주시 감포 근해,35.822,129.537,10,y
